lambda_param,Recycle_Rate
1.0,0.6305263157894736
1.0,0.6389473684210528
1.0,0.6484210526315789
1.0,0.6647368421052631
1.0,0.6557894736842106
1.0,0.6731578947368421
1.0,0.6668421052631579
1.0,0.6684210526315789
1.0,0.6794736842105262
1.0,0.6563157894736842
1.0,0.6647368421052631
1.0,0.6763157894736843
1.0,0.6757894736842106
1.0,0.6568421052631579
1.0,0.6521052631578949
1.0,0.6668421052631578
1.0,0.6673684210526315
1.0,0.6689473684210526
1.0,0.6936842105263159
1.0,0.651578947368421
1.0,0.6478947368421053
1.0,0.6389473684210526
1.0,0.6542105263157894
1.0,0.6805263157894736
1.0,0.6694736842105262
1.0,0.6642105263157895
1.0,0.6789473684210525
1.0,0.6768421052631579
1.0,0.6805263157894736
1.0,0.6410526315789474
1.0,0.6657894736842105
1.0,0.6242105263157895
1.0,0.6552631578947368
1.0,0.6599999999999999
1.0,0.6542105263157895
1.0,0.6663157894736842
1.0,0.6505263157894736
1.0,0.6694736842105262
1.0,0.6631578947368422
1.0,0.6910526315789475
1.0,0.6621052631578948
1.0,0.6526315789473683
1.0,0.6210526315789473
1.0,0.658421052631579
1.0,0.6652631578947369
1.0,0.6357894736842105
1.0,0.6536842105263158
1.0,0.6678947368421053
1.0,0.6526315789473685
1.0,0.6673684210526316
1.3103448275862069,0.7021052631578948
1.3103448275862069,0.7263157894736841
1.3103448275862069,0.6936842105263158
1.3103448275862069,0.6942105263157894
1.3103448275862069,0.698421052631579
1.3103448275862069,0.7157894736842105
1.3103448275862069,0.7210526315789474
1.3103448275862069,0.7263157894736842
1.3103448275862069,0.7031578947368421
1.3103448275862069,0.6994736842105265
1.3103448275862069,0.6978947368421055
1.3103448275862069,0.7168421052631577
1.3103448275862069,0.7115789473684211
1.3103448275862069,0.701578947368421
1.3103448275862069,0.6952631578947368
1.3103448275862069,0.6778947368421053
1.3103448275862069,0.7131578947368421
1.3103448275862069,0.7142105263157894
1.3103448275862069,0.7168421052631581
1.3103448275862069,0.7036842105263158
1.3103448275862069,0.7242105263157894
1.3103448275862069,0.6989473684210525
1.3103448275862069,0.7100000000000001
1.3103448275862069,0.6984210526315788
1.3103448275862069,0.7163157894736841
1.3103448275862069,0.7094736842105263
1.3103448275862069,0.7142105263157895
1.3103448275862069,0.7052631578947369
1.3103448275862069,0.7221052631578948
1.3103448275862069,0.713157894736842
1.3103448275862069,0.7221052631578948
1.3103448275862069,0.6836842105263158
1.3103448275862069,0.7089473684210527
1.3103448275862069,0.7157894736842105
1.3103448275862069,0.7057894736842105
1.3103448275862069,0.6989473684210525
1.3103448275862069,0.7057894736842105
1.3103448275862069,0.7168421052631578
1.3103448275862069,0.7094736842105264
1.3103448275862069,0.7052631578947369
1.3103448275862069,0.7126315789473683
1.3103448275862069,0.6931578947368421
1.3103448275862069,0.7121052631578947
1.3103448275862069,0.7094736842105264
1.3103448275862069,0.7121052631578948
1.3103448275862069,0.6957894736842106
1.3103448275862069,0.6752631578947368
1.3103448275862069,0.6978947368421052
1.3103448275862069,0.6857894736842105
1.3103448275862069,0.721578947368421
1.6206896551724137,0.7310526315789476
1.6206896551724137,0.7310526315789474
1.6206896551724137,0.7357894736842105
1.6206896551724137,0.7136842105263157
1.6206896551724137,0.7389473684210527
1.6206896551724137,0.7326315789473685
1.6206896551724137,0.7626315789473683
1.6206896551724137,0.7642105263157896
1.6206896551724137,0.7421052631578948
1.6206896551724137,0.7531578947368421
1.6206896551724137,0.7500000000000001
1.6206896551724137,0.7605263157894737
1.6206896551724137,0.7494736842105263
1.6206896551724137,0.7357894736842105
1.6206896551724137,0.7494736842105263
1.6206896551724137,0.7210526315789474
1.6206896551724137,0.7294736842105263
1.6206896551724137,0.7347368421052631
1.6206896551724137,0.7378947368421053
1.6206896551724137,0.7273684210526316
1.6206896551724137,0.764736842105263
1.6206896551724137,0.7326315789473684
1.6206896551724137,0.7384210526315789
1.6206896551724137,0.7426315789473685
1.6206896551724137,0.7578947368421052
1.6206896551724137,0.7384210526315789
1.6206896551724137,0.754736842105263
1.6206896551724137,0.7410526315789474
1.6206896551724137,0.7384210526315789
1.6206896551724137,0.7326315789473684
1.6206896551724137,0.728421052631579
1.6206896551724137,0.7410526315789474
1.6206896551724137,0.7415789473684209
1.6206896551724137,0.7573684210526316
