kappa,Recycle_Rate
0.01,0.8731578947368422
0.01,0.883157894736842
0.01,0.89
0.01,0.8926315789473683
0.01,0.8689473684210526
0.01,0.8810526315789474
0.01,0.8889473684210527
0.01,0.8910526315789473
0.01,0.8810526315789474
0.01,0.8805263157894737
0.01,0.8842105263157893
0.01,0.8847368421052633
0.01,0.8947368421052632
0.01,0.8557894736842104
0.01,0.8715789473684211
0.01,0.8626315789473684
0.01,0.8831578947368423
0.01,0.8915789473684212
0.01,0.8784210526315789
0.01,0.8794736842105262
0.01,0.8710526315789473
0.01,0.8973684210526317
0.01,0.8721052631578947
0.01,0.8710526315789473
0.01,0.894736842105263
0.01,0.8563157894736844
0.01,0.8794736842105264
0.01,0.8810526315789474
0.01,0.8805263157894737
0.01,0.8778947368421053
0.01,0.8631578947368419
0.01,0.8857894736842106
0.01,0.8842105263157893
0.01,0.8857894736842106
0.01,0.8842105263157893
0.01,0.8652631578947367
0.01,0.875263157894737
0.01,0.8936842105263159
0.01,0.8899999999999999
0.01,0.89
0.01,0.8800000000000001
0.01,0.8605263157894736
0.01,0.8821052631578945
0.01,0.8926315789473686
0.01,0.8789473684210527
0.01,0.8784210526315789
0.01,0.8878947368421052
0.01,0.8984210526315788
0.01,0.891578947368421
0.01,0.9005263157894738
0.04413793103448276,0.8673684210526316
0.04413793103448276,0.8694736842105264
0.04413793103448276,0.8863157894736844
0.04413793103448276,0.8847368421052633
0.04413793103448276,0.8721052631578947
0.04413793103448276,0.8731578947368422
0.04413793103448276,0.8789473684210527
0.04413793103448276,0.8889473684210527
0.04413793103448276,0.8789473684210527
0.04413793103448276,0.8805263157894737
0.04413793103448276,0.8836842105263157
0.04413793103448276,0.8784210526315789
0.04413793103448276,0.881578947368421
0.04413793103448276,0.8842105263157893
0.04413793103448276,0.867894736842105
0.04413793103448276,0.8673684210526316
0.04413793103448276,0.8789473684210527
0.04413793103448276,0.8784210526315789
0.04413793103448276,0.8568421052631578
0.04413793103448276,0.8642105263157894
0.04413793103448276,0.8794736842105262
0.04413793103448276,0.8868421052631579
0.04413793103448276,0.8663157894736843
0.04413793103448276,0.828421052631579
0.04413793103448276,0.8889473684210525
0.04413793103448276,0.8515789473684212
0.04413793103448276,0.8778947368421054
0.04413793103448276,0.8810526315789474
0.04413793103448276,0.8642105263157897
0.04413793103448276,0.8810526315789472
0.04413793103448276,0.874736842105263
0.04413793103448276,0.8768421052631579
0.04413793103448276,0.8805263157894737
0.04413793103448276,0.8647368421052631
0.04413793103448276,0.8726315789473682
0.04413793103448276,0.8699999999999999
0.04413793103448276,0.8715789473684211
0.04413793103448276,0.8973684210526315
0.04413793103448276,0.8905263157894737
0.04413793103448276,0.8810526315789474
0.04413793103448276,0.881578947368421
0.04413793103448276,0.8757894736842108
0.04413793103448276,0.876315789473684
0.04413793103448276,0.8857894736842106
0.04413793103448276,0.8652631578947372
0.04413793103448276,0.881578947368421
0.04413793103448276,0.8742105263157894
0.04413793103448276,0.8726315789473684
0.04413793103448276,0.8878947368421052
0.04413793103448276,0.8921052631578947
0.07827586206896552,0.8563157894736841
0.07827586206896552,0.8694736842105263
0.07827586206896552,0.8821052631578947
0.07827586206896552,0.8747368421052633
0.07827586206896552,0.8715789473684211
0.07827586206896552,0.8778947368421054
0.07827586206896552,0.8852631578947368
0.07827586206896552,0.8836842105263158
0.07827586206896552,0.8710526315789473
0.07827586206896552,0.8710526315789474
0.07827586206896552,0.8784210526315789
0.07827586206896552,0.8736842105263157
0.07827586206896552,0.8752631578947367
0.07827586206896552,0.8652631578947367
0.07827586206896552,0.8584210526315788
0.07827586206896552,0.8742105263157895
0.07827586206896552,0.8726315789473684
0.07827586206896552,0.8705263157894738
0.07827586206896552,0.8763157894736843
0.07827586206896552,0.8621052631578948
0.07827586206896552,0.8652631578947367
0.07827586206896552,0.8805263157894737
0.07827586206896552,0.8647368421052632
0.07827586206896552,0.8757894736842105
0.07827586206896552,0.8878947368421055
0.07827586206896552,0.8489473684210527
0.07827586206896552,0.8636842105263158
0.07827586206896552,0.8868421052631581
0.07827586206896552,0.8784210526315789
0.07827586206896552,0.8694736842105264
0.07827586206896552,0.8726315789473684
0.07827586206896552,0.8531578947368421
0.07827586206896552,0.874736842105263
0.07827586206896552,0.8763157894736843
0.07827586206896552,0.8626315789473684
0.07827586206896552,0.866842105263158
0.07827586206896552,0.861578947368421
0.07827586206896552,0.8789473684210526
0.07827586206896552,0.8805263157894737
0.07827586206896552,0.8747368421052633
0.07827586206896552,0.8647368421052631
0.07827586206896552,0.8742105263157895
0.07827586206896552,0.8721052631578947
0.07827586206896552,0.8794736842105262
0.07827586206896552,0.8689473684210526
0.07827586206896552,0.8768421052631579
0.07827586206896552,0.8789473684210526
0.07827586206896552,0.8863157894736841
0.07827586206896552,0.875263157894737
0.07827586206896552,0.8868421052631579
0.11241379310344828,0.8384210526315791
0.11241379310344828,0.8578947368421052
0.11241379310344828,0.875263157894737
0.11241379310344828,0.8710526315789474
0.11241379310344828,0.8626315789473683
0.11241379310344828,0.8747368421052633
0.11241379310344828,0.8800000000000001
0.11241379310344828,0.874736842105263
0.11241379310344828,0.8647368421052631
0.11241379310344828,0.8578947368421053
0.11241379310344828,0.875263157894737
0.11241379310344828,0.875263157894737
0.11241379310344828,0.8694736842105263
0.11241379310344828,0.8715789473684211
0.11241379310344828,0.8678947368421055
0.11241379310344828,0.865263157894737
0.11241379310344828,0.8647368421052632
0.11241379310344828,0.8747368421052633
0.11241379310344828,0.8678947368421053
0.11241379310344828,0.8394736842105261
0.11241379310344828,0.8515789473684208
0.11241379310344828,0.874736842105263
0.11241379310344828,0.8710526315789474
0.11241379310344828,0.8673684210526316
0.11241379310344828,0.8794736842105264
0.11241379310344828,0.8652631578947367
0.11241379310344828,0.8600000000000001
0.11241379310344828,0.8773684210526316
0.11241379310344828,0.8757894736842105
0.11241379310344828,0.8594736842105263
0.11241379310344828,0.8673684210526316
0.11241379310344828,0.8636842105263156
0.11241379310344828,0.8621052631578946
0.11241379310344828,0.86
0.11241379310344828,0.8678947368421053
0.11241379310344828,0.8547368421052631
0.11241379310344828,0.8647368421052629
0.11241379310344828,0.8715789473684211
0.11241379310344828,0.8726315789473684
0.11241379310344828,0.8536842105263158
0.11241379310344828,0.8552631578947368
0.11241379310344828,0.8636842105263158
0.11241379310344828,0.861578947368421
0.11241379310344828,0.8657894736842108
0.11241379310344828,0.8584210526315788
0.11241379310344828,0.8663157894736842
0.11241379310344828,0.8742105263157894
0.11241379310344828,0.8721052631578947
0.11241379310344828,0.8642105263157894
0.11241379310344828,0.868421052631579
0.14655172413793105,0.8326315789473684
0.14655172413793105,0.8368421052631578
0.14655172413793105,0.8578947368421053
0.14655172413793105,0.8578947368421052
0.14655172413793105,0.848421052631579
0.14655172413793105,0.8636842105263159
0.14655172413793105,0.8678947368421053
0.14655172413793105,0.8647368421052632
0.14655172413793105,0.8536842105263156
0.14655172413793105,0.8499999999999999
0.14655172413793105,0.8721052631578947
0.14655172413793105,0.866842105263158
0.14655172413793105,0.861578947368421
0.14655172413793105,0.8610526315789475
0.14655172413793105,0.8463157894736841
0.14655172413793105,0.8536842105263156
0.14655172413793105,0.8600000000000001
0.14655172413793105,0.8642105263157894
0.14655172413793105,0.8405263157894737
0.14655172413793105,0.8363157894736842
0.14655172413793105,0.8489473684210527
0.14655172413793105,0.8636842105263159
0.14655172413793105,0.86
0.14655172413793105,0.8510526315789473
0.14655172413793105,0.8721052631578949
0.14655172413793105,0.8457894736842105
0.14655172413793105,0.85
0.14655172413793105,0.8673684210526315
0.14655172413793105,0.8605263157894736
0.14655172413793105,0.8384210526315788
0.14655172413793105,0.8663157894736842
0.14655172413793105,0.8363157894736842
0.14655172413793105,0.8457894736842105
0.14655172413793105,0.848421052631579
0.14655172413793105,0.8552631578947368
0.14655172413793105,0.8384210526315791
0.14655172413793105,0.854736842105263
0.14655172413793105,0.8663157894736843
0.14655172413793105,0.8542105263157896
0.14655172413793105,0.8542105263157893
0.14655172413793105,0.8373684210526315
0.14655172413793105,0.861578947368421
0.14655172413793105,0.858421052631579
0.14655172413793105,0.8594736842105263
0.14655172413793105,0.843157894736842
0.14655172413793105,0.8484210526315789
0.14655172413793105,0.866842105263158
0.14655172413793105,0.8573684210526314
0.14655172413793105,0.8489473684210525
0.14655172413793105,0.8615789473684211
0.1806896551724138,0.8194736842105262
0.1806896551724138,0.8468421052631578
0.1806896551724138,0.8557894736842104
0.1806896551724138,0.8463157894736841
0.1806896551724138,0.851578947368421
0.1806896551724138,0.8473684210526315
0.1806896551724138,0.8668421052631581
0.1806896551724138,0.8642105263157894
0.1806896551724138,0.8389473684210526
0.1806896551724138,0.8352631578947369
0.1806896551724138,0.8589473684210525
0.1806896551724138,0.8584210526315788
0.1806896551724138,0.8442105263157895
0.1806896551724138,0.8394736842105264
0.1806896551724138,0.843157894736842
0.1806896551724138,0.8378947368421054
0.1806896551724138,0.8557894736842104
0.1806896551724138,0.8400000000000001
0.1806896551724138,0.8505263157894735
0.1806896551724138,0.8273684210526315
0.1806896551724138,0.8521052631578947
0.1806896551724138,0.8521052631578948
0.1806896551724138,0.8536842105263158
0.1806896551724138,0.8494736842105262
0.1806896551724138,0.8689473684210526
0.1806896551724138,0.8257894736842106
0.1806896551724138,0.841578947368421
0.1806896551724138,0.8626315789473684
0.1806896551724138,0.8621052631578948
0.1806896551724138,0.8373684210526315
0.1806896551724138,0.8589473684210527
0.1806896551724138,0.8442105263157893
0.1806896551724138,0.8242105263157894
0.1806896551724138,0.8542105263157893
0.1806896551724138,0.8489473684210527
0.1806896551724138,0.8226315789473684
0.1806896551724138,0.8410526315789474
0.1806896551724138,0.8568421052631578
0.1806896551724138,0.8510526315789473
0.1806896551724138,0.8473684210526315
0.1806896551724138,0.8436842105263157
0.1806896551724138,0.8594736842105263
0.1806896551724138,0.8221052631578948
0.1806896551724138,0.8589473684210527
0.1806896551724138,0.836315789473684
